depth,heuristic,found,solution_cost,nodes_expanded,nodes_generated,runtime_seconds,effective_branching_factor
14,h2,True,14,50,85,0.00016895798034965992,1.2197312710318249
14,h2,True,14,37,68,0.00013045803643763065,1.1931041730886958
14,h2,True,14,73,129,0.0002509579062461853,1.269212110073278
14,h2,True,14,70,123,0.0002444579731673002,1.2635714861484617
14,h2,True,14,22,41,7.7791977673769e-05,1.1317638375471897
14,h2,True,14,43,78,0.0001502500381320715,1.2094959353411152
14,h2,True,14,36,63,0.0001235830131918192,1.1839456834859048
14,h2,True,14,44,74,0.0001456660684198141,1.2032147683971082
14,h2,True,14,65,116,0.00022499985061585903,1.2566308901943732
14,h2,True,14,38,67,0.0001302079763263464,1.1913296726747107
14,h2,True,14,23,45,8.400017395615578e-05,1.1431912553246746
14,h2,True,14,18,34,6.362493149936199e-05,1.1085164125231302
14,h2,True,14,50,87,0.00016958406195044518,1.2224975312211082
14,h2,True,14,23,42,8.033402264118195e-05,1.1347295956742331
14,h2,True,14,53,91,0.00018120813183486462,1.2278405189726391
14,h2,True,14,51,92,0.0001784160267561674,1.229138881192764
14,h2,True,14,68,121,0.0002361659426242113,1.261629784346351
14,h2,True,14,45,80,0.00015541701577603817,1.2125134481852862
14,h2,True,14,18,34,6.43748790025711e-05,1.1085164125231302
14,h2,True,14,20,37,7.30839092284441e-05,1.1190644893441974
14,h2,True,14,84,139,0.00027825008146464825,1.2780539222718863
14,h2,True,14,34,62,0.0001190409529954195,1.1820233953323154
14,h2,True,14,54,97,0.00018920819275081158,1.235422630836088
14,h2,True,14,29,53,0.00010133301839232445,1.1631046279110833
14,h2,True,14,20,39,7.333303801715374e-05,1.1255907248279504
14,h2,True,14,30,55,0.0001055421307682991,1.1675859957237686
14,h2,True,14,82,140,0.0002885421272367239,1.2789028898256527
14,h2,True,14,57,102,0.00019929185509681702,1.2413859243154306
14,h2,True,14,18,35,6.612506695091724e-05,1.1121419844022684
14,h2,True,14,72,127,0.00024908315390348434,1.2673616530155298
14,h2,True,14,59,106,0.00020312494598329067,1.2459472418856832
14,h2,True,14,63,109,0.00021341699175536633,1.2492555161745686
14,h2,True,14,20,39,7.295794785022736e-05,1.1255907248279504
14,h2,True,14,66,117,0.0002332921139895916,1.257647775076319
14,h2,True,14,50,88,0.00017162482254207134,1.223856410283703
14,h2,True,14,19,36,6.720796227455139e-05,1.115655771137276
14,h2,True,14,33,59,0.00011354219168424606,1.1760562693319327
14,h2,True,14,22,41,7.716682739555836e-05,1.1317638375471897
14,h2,True,14,58,102,0.00019904202781617641,1.2413859243154306
14,h2,True,14,68,121,0.00024108309298753738,1.261629784346351
14,h2,True,14,29,55,0.00010508298873901367,1.1675859957237686
14,h2,True,14,93,163,0.00032479106448590755,1.2969231197580977
14,h2,True,14,58,99,0.00019608298316597939,1.2378445207155493
14,h2,True,14,50,91,0.0001750420778989792,1.2278405189726391
14,h2,True,14,24,41,8.179107680916786e-05,1.1317638375471897
14,h2,True,14,22,39,7.624994032084942e-05,1.1255907248279504
14,h3,True,14,38,67,0.00034187501296401024,1.1913296726747107
14,h3,True,14,20,34,0.00016829092055559158,1.1085164125231302
14,h3,True,14,28,52,0.00026283320039510727,1.1607965900476747
14,h3,True,14,26,49,0.0002445001155138016,1.153580004592774
14,h3,True,14,44,84,0.00042291684076189995,1.2183230958099394
14,h3,True,14,99,166,0.0008466669823974371,1.2990849223162542
14,h3,True,14,17,33,0.0001638750545680523,1.1047716767148281
14,h3,True,14,27,50,0.0002511669881641865,1.156036352517225
14,h3,True,14,46,82,0.00042154197581112385,1.2154545573237079
14,h3,True,14,56,99,0.0004922081716358662,1.2378445207155493
14,h3,True,14,23,40,0.00019512511789798737,1.128719002215067
14,h3,True,14,33,63,0.0003094158601015806,1.1839456834859048
14,h3,True,14,25,47,0.00023945909924805164,1.1485034315302816
14,h3,True,14,33,60,0.00029808306135237217,1.1780798594719872
14,h3,True,14,14,25,0.00012574996799230576,1.0693314578169182
14,h3,True,14,45,82,0.00040612509474158287,1.2154545573237079
14,h3,True,14,18,33,0.00015979097224771976,1.1047716767148281
14,h3,True,14,19,36,0.0001754998229444027,1.115655771137276
14,h3,True,14,18,33,0.00016449997201561928,1.1047716767148281
14,h3,True,14,25,47,0.00023858295753598213,1.1485034315302816
14,h3,True,14,34,58,0.0002923749852925539,1.1739964634323337
14,h3,True,14,59,106,0.000521667068824172,1.2459472418856832
14,h3,True,14,37,69,0.00034825014881789684,1.1948518369991632
14,h3,True,14,16,30,0.00015154178254306316,1.0927367728116395
14,h3,True,14,26,49,0.00024591595865786076,1.153580004592774
14,h3,True,14,54,93,0.00047812494449317455,1.2304229612285797
14,h3,True,14,22,38,0.00018716603517532349,1.1223742700987969
14,h3,True,14,40,70,0.000361250014975667,1.1965734753958004
14,h3,True,14,14,23,0.00011662510223686695,1.0584327001968226
14,h3,True,14,23,42,0.00021116598509252071,1.1347295956742331
14,h3,True,14,23,44,0.00022166711278259754,1.1404397081200743
14,h3,True,14,22,39,0.00019770790822803974,1.1255907248279504
14,h3,True,14,14,27,0.00013466691598296165,1.079277895779144
14,h3,True,14,18,35,0.00017304089851677418,1.1121419844022684
14,h3,True,14,43,76,0.0003800000995397568,1.206397873138381
14,h3,True,14,20,38,0.0001904577948153019,1.1223742700987969
14,h3,True,14,21,40,0.00019508297555148602,1.128719002215067
14,h3,True,14,46,77,0.0003917091526091099,1.207957245146556
14,h3,True,14,46,80,0.00040241703391075134,1.2125134481852862
14,h3,True,14,33,63,0.00031462498009204865,1.1839456834859048
14,h3,True,14,24,40,0.00020158314146101475,1.128719002215067
14,h3,True,14,19,38,0.00018791691400110722,1.1223742700987969
14,h3,True,14,16,32,0.00015920796431601048,1.100899646495873
14,h3,True,14,15,30,0.00014479178935289383,1.0927367728116395
14,h3,True,14,18,35,0.00017566699534654617,1.1121419844022684
14,h3,True,14,27,48,0.0002462079282850027,1.1510698429014639
14,h3,True,14,36,64,0.000321083003655076,1.1858364492085798
14,h3,True,14,16,30,0.00015016691759228706,1.0927367728116395
14,h3,True,14,51,89,0.0004469580017030239,1.2251996280260808
14,h3,True,14,17,32,0.00015729106962680817,1.100899646495873
14,h3,True,14,26,47,0.00023020803928375244,1.1485034315302816
14,h3,True,14,39,71,0.00036150007508695126,1.1982698630153865
14,h3,True,14,45,80,0.0003981669433414936,1.2125134481852862
14,h3,True,14,55,97,0.0004932498559355736,1.235422630836088
14,h3,True,14,32,59,0.00028641708195209503,1.1760562693319327
14,h3,True,14,16,32,0.0001735000405460596,1.100899646495873
14,h3,True,14,45,80,0.0004024999216198921,1.2125134481852862
14,h3,True,14,34,65,0.00032062502577900887,1.187696723155927
14,h3,True,14,20,38,0.00019012507982552052,1.1223742700987969
14,h3,True,14,33,61,0.00030049984343349934,1.1800685009082126
14,h3,True,14,28,50,0.000242958078160882,1.156036352517225
14,h3,True,14,30,52,0.0002596669364720583,1.1607965900476747
14,h3,True,14,47,87,0.00043933396227657795,1.2224975312211082
14,h3,True,14,22,40,0.0002013340126723051,1.128719002215067
14,h3,True,14,23,45,0.00022558309137821198,1.1431912553246746
14,h3,True,14,16,32,0.000159083167091012,1.100899646495873
14,h3,True,14,40,72,0.0003624588716775179,1.1999417404690877
14,h3,True,14,21,39,0.00019395793788135052,1.1255907248279504
14,h3,True,14,47,80,0.00040958309546113014,1.2125134481852862
14,h3,True,14,18,35,0.00018216692842543125,1.1121419844022684
14,h3,True,14,59,106,0.0005253751296550035,1.2459472418856832
14,h3,True,14,25,48,0.00024087494239211082,1.1510698429014639
14,h3,True,14,17,31,0.00015804101713001728,1.0968913345774265
14,h3,True,14,19,34,0.00017166580073535442,1.1085164125231302
14,h3,True,14,61,107,0.000549249816685915,1.2470603892661973
14,h3,True,14,25,47,0.00023708282969892025,1.1485034315302816
14,h3,True,14,32,58,0.000288583105430007,1.1739964634323337
14,h3,True,14,25,47,0.00023270794190466404,1.1485034315302816
14,h3,True,14,18,33,0.00017000013031065464,1.1047716767148281
14,h3,True,14,24,44,0.00021912483498454094,1.1404397081200743
14,h3,True,14,54,97,0.0004800420720130205,1.235422630836088
14,h3,True,14,31,57,0.0002751660067588091,1.1718991045334053
14,h3,True,14,18,35,0.0001741249579936266,1.1121419844022684
14,h3,True,14,44,78,0.0004024580121040344,1.2094959353411152
14,h3,True,14,55,101,0.0005112090148031712,1.2402173137369679
14,h3,True,14,39,69,0.0003482911270111799,1.1948518369991632
14,h3,True,14,20,39,0.00018900004215538502,1.1255907248279504
14,h3,True,14,48,88,0.00043112505227327347,1.223856410283703
14,h3,True,14,21,41,0.00020750006660819054,1.1317638375471897
14,h3,True,14,19,36,0.00017895805649459362,1.115655771137276
14,h3,True,14,27,49,0.00023850006982684135,1.153580004592774
14,h3,True,14,18,35,0.00017529213801026344,1.1121419844022684
14,h3,True,14,50,88,0.0004415418952703476,1.223856410283703
14,h3,True,14,59,106,0.0005269171670079231,1.2459472418856832
14,h3,True,14,29,55,0.00027258414775133133,1.1675859957237686
14,h3,True,14,62,111,0.0005684159696102142,1.251410379949414
14,h3,True,14,50,87,0.0004387910012155771,1.2224975312211082
14,h3,True,14,26,50,0.0002827499993145466,1.156036352517225
14,h3,True,14,15,26,0.00014133285731077194,1.0744132338187695
14,h3,True,14,22,39,0.0001829999964684248,1.1255907248279504
16,h1,True,16,425,684,0.0009880410507321358,1.3891657591298872
16,h1,True,16,282,481,0.0006551670376211405,1.3530962585990909
16,h1,True,16,335,551,0.0007909999694675207,1.3669752064500615
16,h1,True,16,474,766,0.001135542057454586,1.4008416424863572
16,h1,True,16,510,827,0.001219749916344881,1.408766583201217
16,h1,True,16,617,1007,0.002041500061750412,1.429226882457427
16,h1,True,16,379,627,0.0008907909505069256,1.3802197704060366
16,h1,True,16,473,786,0.0011370419524610043,1.4035053024969297
16,h1,True,16,446,736,0.0010562499519437551,1.3967170837928755
16,h1,True,16,450,739,0.0010782501194626093,1.3971368002338354
16,h1,True,16,313,519,0.0007436659652739763,1.3608576777099612
16,h1,True,16,471,769,0.0011173749808222055,1.4012454550081666
16,h1,True,16,355,587,0.0008449580054730177,1.373456799809917
16,h1,True,16,387,638,0.0009224589448422194,1.3820060887369974
16,h1,True,16,316,521,0.000750750070437789,1.3612506570356748
16,h1,True,16,528,860,0.0012598331086337566,1.4128210912805743
16,h1,True,16,497,827,0.0011924998834729195,1.408766583201217
16,h1,True,16,439,728,0.0010507919359952211,1.395589681301841
16,h1,True,16,318,529,0.0007536250632256269,1.3628080042771273
16,h1,True,16,447,747,0.0010749581269919872,1.3982480233199612
16,h1,True,16,451,742,0.00107849994674325,1.3975548687481698
16,h1,True,16,225,359,0.0005089158657938242,1.3233552442559562
16,h1,True,16,336,552,0.0007928749546408653,1.367160751120669
16,h1,True,16,602,974,0.0014384998939931393,1.4257553325985
16,h1,True,16,518,860,0.0012523329351097345,1.4128210912805743
16,h1,True,16,476,769,0.0011372920125722885,1.4012454550081666
16,h1,True,16,356,588,0.0008466248400509357,1.373631268279257
16,h1,True,16,483,805,0.0011687499936670065,1.4059756830921337
16,h1,True,16,458,746,0.0011022079270333052,1.398109752780531
16,h1,True,16,509,840,0.0012324589770287275,1.4103821786909578
16,h1,True,16,296,493,0.0007016249001026154,1.3556100174782566
16,h1,True,16,448,742,0.001070583937689662,1.3975548687481698
16,h1,True,16,698,1140,0.0017682088073343039,1.4421881365862101
16,h1,True,16,473,769,0.0011302907951176167,1.4012454550081666
16,h1,True,16,803,1314,0.0020713747944682837,1.4571024188162096
16,h1,True,16,356,591,0.0008429170120507479,1.3741529471217353
16,h1,True,16,487,807,0.0011667499784380198,1.40623243206587
16,h1,True,16,289,478,0.0006815420929342508,1.3524582517933288
16,h1,True,16,633,1037,0.0015327499713748693,1.4322888782826553
16,h1,True,16,334,548,0.0007845419459044933,1.366416598064232
16,h1,True,16,333,552,0.0007897920440882444,1.367160751120669
16,h1,True,16,492,809,0.001184249995276332,1.40648856598136
16,h1,True,16,498,829,0.0012032920494675636,1.4090167285509887
16,h1,True,16,311,516,0.0007325420156121254,1.3602654312346725
16,h1,True,16,353,574,0.0008278749883174896,1.3711620120499877
16,h1,True,16,446,725,0.0010592080652713776,1.3951638069093812
16,h1,True,16,356,591,0.0008439160883426666,1.3741529471217353
16,h1,True,16,427,702,0.0010195421054959297,1.3918408401137903
16,h1,True,16,377,620,0.0008908340241760015,1.3790670980877806
16,h1,True,16,362,601,0.0008608750067651272,1.375873462761124
16,h1,True,16,587,969,0.0014140419661998749,1.425219461710166
16,h1,True,16,376,607,0.0008982920553535223,1.3768924582536157
16,h1,True,16,343,570,0.0008154171518981457,1.3704457406698887
16,h1,True,16,561,917,0.001351415878161788,1.4194825025626483
16,h1,True,16,312,518,0.0007409169338643551,1.3606606339752352
16,h1,True,16,366,595,0.0008659169543534517,1.3748445262991922
16,h1,True,16,436,718,0.001040083821862936,1.3941634189175467
16,h1,True,16,493,817,0.0011892500333487988,1.4075070109509018
16,h1,True,16,447,745,0.0010800419840961695,1.397971302533639
16,h1,True,16,371,608,0.0008759999182075262,1.3770613381013157
16,h1,True,16,459,749,0.0010965000838041306,1.3985240271829888
16,h1,True,16,410,666,0.0009795001242309809,1.386421481540265
16,h1,True,16,384,631,0.0009109161328524351,1.3808728384954194
16,h1,True,16,282,463,0.0006607910618185997,1.3492083669253718
16,h1,True,16,776,1281,0.0018980829045176506,1.4544260036576322
16,h1,True,16,489,806,0.001184582943096757,1.4061041346503496
16,h1,True,16,368,612,0.0008782499935477972,1.3777341679371409
16,h1,True,16,411,679,0.0009919169824570417,1.3884105562470528
16,h1,True,16,393,645,0.0009523748885840178,1.3831273243631776
16,h1,True,16,518,844,0.0012375409714877605,1.4108744216513323
16,h1,True,16,411,672,0.0009841248393058777,1.3873441555652501
16,h1,True,16,417,685,0.0009971249382942915,1.3893161567226842
16,h1,True,16,549,887,0.0013179578818380833,1.4160280450469558
16,h1,True,16,630,1041,0.0015211671125143766,1.4326906727538993
16,h1,True,16,345,572,0.0008162909653037786,1.3708044857547148
16,h1,True,16,309,511,0.0007298749405890703,1.3592708511362073
16,h1,True,16,556,912,0.0013384579215198755,1.4189144131624025
16,h1,True,16,324,539,0.00077233393676579,1.3647227203354406
16,h1,True,16,343,566,0.0008101668208837509,1.3697245599127594
16,h1,True,16,438,720,0.0010472079738974571,1.3944502055066441
16,h1,True,16,265,445,0.0006227090489119291,1.3451698519916233
16,h1,True,16,317,525,0.0007477919571101665,1.3620322225093218
16,h1,True,16,383,624,0.0009080830495804548,1.3797273071036567
16,h1,True,16,431,708,0.0010291249491274357,1.3927177660878485
16,h1,True,16,590,967,0.0014227498322725296,1.4250043656937095
16,h1,True,16,355,591,0.000923709012567997,1.3741529471217353
16,h1,True,16,316,533,0.0008215839043259621,1.3635780892187133
16,h1,True,16,502,824,0.00135720893740654,1.4083902656946061
16,h1,True,16,438,736,0.0011763330549001694,1.3967170837928755
16,h1,True,16,382,625,0.0010150419548153877,1.379891716696302
16,h1,True,16,605,1005,0.0016334170941263437,1.4290196324318445
16,h1,True,16,449,734,0.0012030410580337048,1.3964363507269768
16,h1,True,16,332,547,0.0008708750829100609,1.3662297331543822
16,h1,True,16,331,544,0.0008649998344480991,1.3656671351385836
16,h1,True,16,505,839,0.001329166116192937,1.4102587637329589
16,h1,True,16,380,619,0.0010015831794589758,1.3789013990486159
16,h1,True,16,440,725,0.0012110418174415827,1.3951638069093812
16,h1,True,16,358,593,0.0009719158988445997,1.3744993038902664
16,h1,True,16,281,459,0.0007499591447412968,1.348324350706033
16,h1,True,16,430,687,0.0011563748121261597,1.3896163138910231
16,h2,True,16,39,68,0.00015845801681280136,1.1545594045137282
16,h2,True,16,32,58,0.00011937483213841915,1.1380046152996308
16,h2,True,16,87,145,0.0003447500057518482,1.2318073669743597
16,h2,True,16,125,207,0.00048758392222225666,1.2677250068439823
16,h2,True,16,120,203,0.0004865000955760479,1.2657573428427304
16,h2,True,16,82,139,0.0003103748895227909,1.2275364354051033
16,h2,True,16,34,60,0.00011833291500806808,1.1415471869916507
16,h2,True,16,156,258,0.0005251660477370024,1.2899431635667629
16,h2,True,16,16,30,5.7625118643045425e-05,1.0669116991983199
16,h2,True,16,158,260,0.0005254170391708612,1.290722713084481
16,h2,True,16,29,51,0.00010283407755196095,1.1244850718312485
16,h2,True,16,138,226,0.00045937509275972843,1.27658130505987
16,h2,True,16,70,118,0.00023812497965991497,1.210955265033804
16,h2,True,16,43,74,0.00014633312821388245,1.1632968631142409
16,h2,True,16,82,140,0.0002808328717947006,1.2282610844619395
16,h2,True,16,83,140,0.00027249986305832863,1.2282610844619395
16,h2,True,16,77,124,0.0002519169356673956,1.2159816117057884
16,h2,True,16,35,62,0.00012066704221069813,1.1449659469063764
16,h2,True,16,71,127,0.00024820794351398945,1.2184024804800098
16,h2,True,16,96,157,0.0003204168751835823,1.2398372294730269
16,h2,True,16,63,106,0.00021341722458600998,1.2000666318346487
16,h2,True,16,16,26,5.24159986525774e-05,1.0507057759849006
16,h2,True,16,44,80,0.00015541701577603817,1.1713195555976155
16,h2,True,16,176,291,0.0005947500467300415,1.3021005229864775
16,h2,True,16,107,181,0.000361874932423234,1.2541896925422833
16,h2,True,16,80,143,0.00028112507425248623,1.230403950372319
16,h2,True,16,45,80,0.00015608291141688824,1.1713195555976155
16,h2,True,16,157,261,0.0005306659732013941,1.2911102609433582
16,h2,True,16,62,107,0.00021920818835496902,1.2010211829806843
16,h2,True,16,127,211,0.00042850011959671974,1.2696550554273718
16,h2,True,16,18,34,6.487499922513962e-05,1.0808125095005914
16,h2,True,16,90,153,0.00030345795676112175,1.237231661059401
16,h2,True,16,183,304,0.0006258331704884768,1.3065188749877312
16,h2,True,16,128,214,0.0004319169092923403,1.2710787734190423
16,h2,True,16,232,376,0.0007816669531166553,1.3280474961433844
16,h2,True,16,40,73,0.0001411251723766327,1.1618936111175215
16,h2,True,16,183,305,0.0006239169742912054,1.3068509800974777
16,h2,True,16,24,44,8.470891043543816e-05,1.1087892143766669
16,h2,True,16,76,133,0.0002664998173713684,1.2230742164259003
16,h2,True,16,21,39,7.533305324614048e-05,1.0957993672950974
16,h2,True,16,115,200,0.00039612501859664917,1.2642559969995677
16,h2,True,16,76,130,0.00026945886202156544,1.220765778457395
16,h2,True,16,82,132,0.00027062511071562767,1.2223106732323958
16,h2,True,16,30,54,0.0001052080187946558,1.1305095031877395
16,h2,True,16,79,136,0.00027108401991426945,1.2253303177803994
16,h2,True,16,73,124,0.0002477499656379223,1.2159816117057884
16,h2,True,16,40,73,0.00014100014232099056,1.1618936111175215
16,h2,True,16,76,134,0.0002645829226821661,1.223831945841475
16,h2,True,16,24,44,8.862512186169624e-05,1.1087892143766669
16,h2,True,16,24,45,8.66251066327095e-05,1.1111919526888068
16,h2,True,16,93,158,0.00031670788303017616,1.2404781506089098
16,h2,True,16,56,92,0.0001865411177277565,1.1856333273492394
16,h2,True,16,89,153,0.000308833085000515,1.237231661059401
16,h2,True,16,159,261,0.000532166101038456,1.2911102609433582
16,h2,True,16,16,28,5.7625118643045425e-05,1.0591432175216258
16,h2,True,16,145,242,0.0004893750883638859,1.283481867408208
16,h2,True,16,75,129,0.0002559171989560127,1.2199842378588195
16,h2,True,16,179,302,0.000608125003054738,1.3058514171438045
16,h2,True,16,91,157,0.00031437515281140804,1.2398372294730269
16,h2,True,16,104,174,0.0003497081343084574,1.250211428503853
16,h2,True,16,57,99,0.00019408389925956726,1.1931134983953133
16,h2,True,16,74,127,0.00025012483820319176,1.2184024804800098
16,h2,True,16,57,102,0.00019783410243690014,1.1961535139091164
16,h2,True,16,21,39,7.433304563164711e-05,1.0957993672950974
16,h2,True,16,196,321,0.0006584171205759048,1.3120233646796384
16,h2,True,16,62,107,0.0002162910532206297,1.2010211829806843
16,h2,True,16,61,108,0.00021366705186665058,1.2019666110703309
16,h2,True,16,75,126,0.0002540422137826681,1.2176020605942388
16,h2,True,16,37,62,0.00012329104356467724,1.1449659469063764
16,h2,True,16,92,158,0.00031333393417298794,1.2404781506089098
16,h2,True,16,17,31,6.212503649294376e-05,1.0705764267964586
16,h2,True,16,187,312,0.0006347501184791327,1.3091460612033612
16,h2,True,16,112,188,0.0003801251295953989,1.2580164456344463
16,h2,True,16,105,176,0.00035508302971720695,1.251364248310364
16,h2,True,16,25,41,8.183298632502556e-05,1.101204409113406
16,h2,True,16,31,52,0.00010412512347102165,1.1265347692764642
16,h2,True,16,168,277,0.0005671668332070112,1.2971185953170234
16,h2,True,16,19,36,6.916699931025505e-05,1.087085750913174
16,h2,True,16,71,124,0.0002448749728500843,1.2159816117057884
16,h2,True,16,141,241,0.00048308284021914005,1.2830640637678412
16,h2,True,16,16,28,5.495804361999035e-05,1.0591432175216258
16,h2,True,16,76,125,0.0002567910123616457,1.2167951403216253
16,h2,True,16,43,74,0.00014620786532759666,1.1632968631142409
16,h2,True,16,38,68,0.00013158400543034077,1.1545594045137282
16,h2,True,16,120,200,0.00040112482383847237,1.2642559969995677
16,h2,True,16,80,142,0.0002784167882055044,1.2296947666975697
16,h2,True,16,39,64,0.00012833299115300179,1.1482693027171433
16,h2,True,16,101,166,0.0003387089818716049,1.245462924461839
16,h2,True,16,58,98,0.00020108395256102085,1.1920790003028743
16,h2,True,16,56,95,0.00018866593018174171,1.188908806868969
16,h2,True,16,169,280,0.0005680830217897892,1.2982067958788832
16,h2,True,16,75,127,0.0002533330116420984,1.2184024804800098
16,h2,True,16,35,59,0.0001165410503745079,1.1397919386309066
16,h2,True,16,81,144,0.00028529204428195953,1.2311081267110615
16,h2,True,16,70,120,0.00023795897141098976,1.2126591576427512
16,h2,True,16,37,64,0.00013200007379055023,1.1482693027171433
16,h2,True,16,16,30,5.800020880997181e-05,1.0669116991983199
16,h2,True,16,56,97,0.00019391695968806744,1.1910335452149359
16,h2,True,16,24,41,8.05421732366085e-05,1.101204409113406
16,h2,True,16,37,62,0.00012212502770125866,1.1449659469063764
16,h3,True,16,23,42,0.00021470896899700165,1.1037987073249584
16,h3,True,16,16,30,0.00015045888721942902,1.0669116991983199
16,h3,True,16,53,95,0.0004727081395685673,1.188908806868969
16,h3,True,16,62,106,0.0005257090087980032,1.2000666318346487
16,h3,True,16,76,131,0.0006653331220149994,1.2215412250394828
16,h3,True,16,59,104,0.0005274580325931311,1.1981294348550802
16,h3,True,16,31,56,0.00027129193767905235,1.1343288733092654
16,h3,True,16,108,182,0.0009368341416120529,1.2547453699152817
16,h3,True,16,16,30,0.00014983396977186203,1.0669116991983199
16,h3,True,16,83,138,0.0007015417795628309,1.2268064779236836
16,h3,True,16,18,33,0.00016533397138118744,1.077518121333545
16,h3,True,16,67,118,0.000616041012108326,1.210955265033804
16,h3,True,16,45,76,0.0003788331523537636,1.1660445715116645
16,h3,True,16,24,43,0.00020995782688260078,1.1063258460044532
16,h3,True,16,48,85,0.0004205000586807728,1.1775384829634299
16,h3,True,16,68,116,0.0005825408734381199,1.209221586832006
16,h3,True,16,53,86,0.00043066591024398804,1.1787364398504216
16,h3,True,16,34,59,0.0002922080457210541,1.1397919386309066
16,h3,True,16,48,85,0.000433540903031826,1.1775384829634299
16,h3,True,16,68,112,0.0005585411563515663,1.2056605162610432
16,h3,True,16,46,78,0.00038800016045570374,1.168717469327773
16,h3,True,16,16,26,0.00013120798394083977,1.0507057759849006
16,h3,True,16,39,72,0.0003565410152077675,1.160469996842043
16,h3,True,16,119,202,0.0010309580247849226,1.2652593729735373
16,h3,True,16,73,128,0.0006484170444309711,1.219196505306848
16,h3,True,16,68,119,0.0006003750022500753,1.2118108695826377
16,h3,True,16,43,77,0.000394666101783514,1.1673901140883802
16,h3,True,16,102,174,0.0008769158739596605,1.250211428503853
16,h3,True,16,39,69,0.00034562498331069946,1.156070795766492
16,h3,True,16,81,140,0.0007071669679135084,1.2282610844619395
16,h3,True,16,18,34,0.00016499985940754414,1.0808125095005914
16,h3,True,16,59,98,0.0004970000591129065,1.1920790003028743
16,h3,True,16,113,189,0.0009607500396668911,1.2585514310558046
16,h3,True,16,77,132,0.0006510000675916672,1.2223106732323958
16,h3,True,16,136,231,0.0012007919140160084,1.2787886005534097
16,h3,True,16,17,32,0.00016208388842642307,1.074108845025532
16,h3,True,16,94,157,0.0007916251197457314,1.2398372294730269
16,h3,True,16,22,41,0.00020191585645079613,1.101204409113406
16,h3,True,16,63,113,0.0005604999605566263,1.2065628549292637
16,h3,True,16,20,38,0.00018683401867747307,1.0929803392159378
16,h3,True,16,49,84,0.00042833411134779453,1.1763257607936088
16,h3,True,16,47,82,0.00042129121720790863,1.1738545172672037
16,h3,True,16,54,88,0.0004404159262776375,1.1810894796999456
16,h3,True,16,21,39,0.00019287480972707272,1.0957993672950974
16,h3,True,16,49,86,0.00044066598638892174,1.1787364398504216
16,h3,True,16,25,46,0.0002265837974846363,1.1135369759089762
16,h3,True,16,17,32,0.00016041682101786137,1.074108845025532
16,h3,True,16,49,87,0.0004318749997764826,1.1799199901636466
16,h3,True,16,39,71,0.00033958302810788155,1.1590254156464885
16,h3,True,16,24,45,0.00021408312022686005,1.1111919526888068
16,h3,True,16,20,37,0.00018441700376570225,1.090077507694195
16,h3,True,16,25,45,0.00023637502454221249,1.1111919526888068
16,h3,True,16,47,83,0.00041816686280071735,1.175097901069745
16,h3,True,16,94,160,0.0008334170561283827,1.241747805708144
16,h3,True,16,16,28,0.00014295801520347595,1.0591432175216258
16,h3,True,16,89,145,0.0007344160694628954,1.2318073669743597
16,h3,True,16,64,111,0.0005487920716404915,1.2047498807882957
16,h3,True,16,111,192,0.0009772500488907099,1.2601395351697193
16,h3,True,16,42,75,0.00038270815275609493,1.164680331720695
16,h3,True,16,55,95,0.0004962917882949114,1.188908806868969
16,h3,True,16,36,64,0.00032029207795858383,1.1482693027171433
16,h3,True,16,52,90,0.0004517079796642065,1.183387598701405
16,h3,True,16,40,72,0.0003551251720637083,1.160469996842043
16,h3,True,16,20,38,0.00019341683946549892,1.0929803392159378
16,h3,True,16,139,228,0.0011529158800840378,1.2774700017404026
16,h3,True,16,37,66,0.00032616592943668365,1.1514648355245458
16,h3,True,16,36,63,0.0003185409586876631,1.1466315584457303
16,h3,True,16,50,85,0.00042858393862843513,1.1775384829634299
16,h3,True,16,23,40,0.00019837496802210808,1.0985392862838923
16,h3,True,16,75,130,0.0006352919153869152,1.220765778457395
16,h3,True,16,17,31,0.0001510418951511383,1.0705764267964586
16,h3,True,16,100,169,0.0008752499707043171,1.2472700664922374
16,h3,True,16,49,85,0.0004333329852670431,1.1775384829634299
16,h3,True,16,49,87,0.00042695808224380016,1.1799199901636466
16,h3,True,16,18,31,0.0001534579787403345,1.0705764267964586
16,h3,True,16,17,30,0.00014958297833800316,1.0669116991983199
16,h3,True,16,113,188,0.0009579169563949108,1.2580164456344463
16,h3,True,16,19,36,0.00017766677774488926,1.087085750913174
16,h3,True,16,28,51,0.00025941687636077404,1.1244850718312485
16,h3,True,16,103,173,0.0008880828972905874,1.2496300147649682
16,h3,True,16,16,28,0.0001393328420817852,1.0591432175216258
16,h3,True,16,39,64,0.0003076251596212387,1.1482693027171433
16,h3,True,16,44,74,0.000368958106264472,1.1632968631142409
16,h3,True,16,28,52,0.0002620420418679714,1.1265347692764642
16,h3,True,16,61,106,0.0005499999970197678,1.2000666318346487
16,h3,True,16,59,109,0.0005324578378349543,1.202903090955576
16,h3,True,16,31,52,0.0002539579290896654,1.1265347692764642
16,h3,True,16,47,86,0.000424250029027462,1.1787364398504216
16,h3,True,16,44,76,0.0003820839338004589,1.1660445715116645
16,h3,True,16,34,59,0.00029274984262883663,1.1397919386309066
16,h3,True,16,120,202,0.0010359170846641064,1.2652593729735373
16,h3,True,16,54,96,0.00048583303578197956,1.1899768957856187
